cid,cname,section,activity,chours,gender,status,days,time,location,fexamday,fexamtime,fexamdate,instructor
103 سلم,النظام الاقتصادي الإسلامي,42132,محاضرة,2,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],['  0115 14 1 A 068'],1,10:30 ص - 12:30 م,1443-10-28,علي عبدالعزيز احمد الخضيري
103 سلم,النظام الاقتصادي الإسلامي,42162,محاضرة,2,الرياض- طلاب,مغلقة,['1'],['  04:00 م - 05:50 م'],[' '],1,10:30 ص - 12:30 م,1443-10-28,محمد قينان عبدالرحمن النتيفات
103 سلم,النظام الاقتصادي الإسلامي,42165,محاضرة,2,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0101 67 G B 005'],1,10:30 ص - 12:30 م,1443-10-28,علي عبدالعزيز احمد الخضيري
103 سلم,النظام الاقتصادي الإسلامي,42168,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0101 67 G B 096'],1,10:30 ص - 12:30 م,1443-10-28,علي ناصر صالح السحيباني
103 سلم,النظام الاقتصادي الإسلامي,42206,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],['  0110 16 1 B 019'],1,10:30 ص - 12:30 م,1443-10-28,لم يحدد من الكلية
103 سلم,النظام الاقتصادي الإسلامي,42207,محاضرة,2,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0110 16 1 B 061'],1,10:30 ص - 12:30 م,1443-10-28,احمد مانع محمد المانع
103 سلم,النظام الاقتصادي الإسلامي,42210,محاضرة,2,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0110 16 1 A 038'],1,10:30 ص - 12:30 م,1443-10-28,صالح محمد صالح الفوزان
103 سلم,النظام الاقتصادي الإسلامي,42221,محاضرة,2,الرياض- طلاب,مفتوحة,['3'],['  08:00 ص - 09:50 ص'],['  0188 06 1 B 001'],1,10:30 ص - 12:30 م,1443-10-28,احمد محمد عبدالكريم اللهيب
103 سلم,النظام الاقتصادي الإسلامي,42222,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],['  0188 06 1 B 001'],1,10:30 ص - 12:30 م,1443-10-28,لم يحدد من الكلية
103 سلم,النظام الاقتصادي الإسلامي,42232,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],1,10:30 ص - 12:30 م,1443-10-28,عمر شريف رزق السلمى
103 سلم,النظام الاقتصادي الإسلامي,42283,محاضرة,2,الرياض- طلاب,مفتوحة,['3'],['  08:00 ص - 09:50 ص'],[' '],1,10:30 ص - 12:30 م,1443-10-28,سلطان فهد حمد الطبيشى
103 سلم,النظام الاقتصادي الإسلامي,42284,محاضرة,2,الرياض- طلاب,مفتوحة,['3'],['  10:00 ص - 11:50 ص'],[' '],1,10:30 ص - 12:30 م,1443-10-28,صالح محمد صالح الفوزان
103 سلم,النظام الاقتصادي الإسلامي,42498,محاضرة,2,الرياض- طلاب,مغلقة,['1'],['  04:00 م - 05:50 م'],['  0130 23 1 B 027'],1,10:30 ص - 12:30 م,1443-10-28,بندر عبدالله سالم الجعفرى العنزى
103 سلم,النظام الاقتصادي الإسلامي,45234,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 10:00 ص'],['  0101 67 G B 005'],1,10:30 ص - 12:30 م,1443-10-28,عبدالله ابراهيم عبدالله الناصر
103 سلم,النظام الاقتصادي الإسلامي,46762,محاضرة,2,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],[' '],1,10:30 ص - 12:30 م,1443-10-28,احمد محمد عبدالكريم اللهيب
103 سلم,النظام الاقتصادي الإسلامي,46763,محاضرة,2,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],[' '],1,10:30 ص - 12:30 م,1443-10-28,فهد عبدالعزيز مقحم العسكر
100 سلم,دراسات في السيرة النبوية,46675,محاضرة,2,الرياض- طلاب,مفتوحة,['1'],['  08:00 ص - 09:50 ص'],[' '],3,01:00 م - 03:00 م,1443-11-01,عبدالله سليمان عبدالله الشايع
100 سلم,دراسات في السيرة النبوية,46701,محاضرة,2,الرياض- طلاب,مغلقة,['5'],['  08:00 ص - 09:50 ص'],['  0146 32 G A 085'],3,01:00 م - 03:00 م,1443-11-01,عبدالله سليمان عبدالله الشايع
100 سلم,دراسات في السيرة النبوية,46757,محاضرة,2,الرياض- طلاب,مغلقة,['1'],['  08:00 ص - 09:50 ص'],[' '],3,01:00 م - 03:00 م,1443-11-01,احمد مانع محمد المانع
100 سلم,دراسات في السيرة النبوية,47208,محاضرة,2,الرياض- طلاب,مفتوحة,['1'],['  10:00 ص - 11:50 ص'],['  0186 02 1 A 2122'],3,01:00 م - 03:00 م,1443-11-01,عبدالله سليمان عبدالله الشايع
100 سلم,دراسات في السيرة النبوية,47209,محاضرة,2,الرياض- طلاب,مفتوحة,['1'],['  08:00 ص - 09:50 ص'],['  0186 02 g A 2022'],3,01:00 م - 03:00 م,1443-11-01,تركى محمد عبدالله الحقبانى
100 سلم,دراسات في السيرة النبوية,49387,محاضرة,2,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0101 67 G B 041'],3,01:00 م - 03:00 م,1443-11-01,احمد مانع محمد المانع
100 سلم,دراسات في السيرة النبوية,49388,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  03:00 م - 04:50 م'],['  0101 67 G B 003'],3,01:00 م - 03:00 م,1443-11-01,تركى محمد عبدالله الحقبانى
100 سلم,دراسات في السيرة النبوية,54421,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],[' '],3,01:00 م - 03:00 م,1443-11-01,تركى محمد عبدالله الحقبانى
100 سلم,دراسات في السيرة النبوية,54428,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],[' '],3,01:00 م - 03:00 م,1443-11-01,تركى محمد عبدالله الحقبانى
100 سلم,دراسات في السيرة النبوية,55728,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0145 03 1 B 014'],3,01:00 م - 03:00 م,1443-11-01,تركى محمد عبدالله الحقبانى
100 سلم,دراسات في السيرة النبوية,57142,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0115 14 1 A 063'],3,01:00 م - 03:00 م,1443-11-01,احمد مانع محمد المانع
100 سلم,دراسات في السيرة النبوية,58568,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  08:00 ص - 09:50 ص'],['  0140 05 1 A 016'],3,01:00 م - 03:00 م,1443-11-01,عادل محمد عبدالرحمن العبيسى
100 سلم,دراسات في السيرة النبوية,62663,محاضرة,2,الرياض- طلاب,مغلقة,['5'],['  08:00 ص - 09:50 ص'],['  0115 14 1 A 068'],3,01:00 م - 03:00 م,1443-11-01,تركى محمد عبدالله الحقبانى
100 سلم,دراسات في السيرة النبوية,77712,محاضرة,2,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],['  0155 36 1 B 008'],3,01:00 م - 03:00 م,1443-11-01,عادل محمد عبدالرحمن العبيسى
215 عال,"البرمجة الإجرائية بلغة ""C""",37633,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0160 31 1 B 093'],5,01:00 م - 04:00 م,1443-11-03,محمد جاويد يوسف
215 عال,"البرمجة الإجرائية بلغة ""C""",37634,عملي,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0160 31 G A 080'],---,---,---,احمد جعفر الفنوش الشبلي
215 عال,"البرمجة الإجرائية بلغة ""C""",57165,عملي,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0160 31 G A 080'],---,---,---,محمد جاويد يوسف
215 عال,"البرمجة الإجرائية بلغة ""C""",37635,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 009'],5,01:00 م - 04:00 م,1443-11-03,احمد جعفر الفنوش الشبلي
215 عال,"البرمجة الإجرائية بلغة ""C""",57166,عملي,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0160 31 G A 080'],---,---,---,احمد جعفر الفنوش الشبلي
215 عال,"البرمجة الإجرائية بلغة ""C""",37636,عملي,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0160 31 G A 080'],---,---,---,احمد جعفر الفنوش الشبلي
215 عال,"البرمجة الإجرائية بلغة ""C""",77835,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 014'],5,01:00 م - 04:00 م,1443-11-03,احمد جعفر الفنوش الشبلي
215 عال,"البرمجة الإجرائية بلغة ""C""",77836,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,احمد جعفر الفنوش الشبلي
215 عال,"البرمجة الإجرائية بلغة ""C""",77837,عملي,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,احمد جعفر الفنوش الشبلي
100 قرأ,القرآن الكريم,54480,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0140 05 1 A 016'],---,---,---,لم يحدد من الكلية
100 قرأ,القرآن الكريم,54484,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],[' '],---,---,---,كامل سعود مطيران العنزي
100 قرأ,القرآن الكريم,54487,محاضرة,2,الرياض- طلاب,مغلقة,['3'],['  08:00 ص - 09:50 ص'],['  0115 14 1 A 065'],---,---,---,عيسى ناصر على دريبى
100 قرأ,القرآن الكريم,55727,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],['  0145 03 1 C 004'],---,---,---,عبدالرحمن مقبل مطر الشمرى
100 قرأ,القرآن الكريم,57193,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0115 14 1 A 060'],---,---,---,لم يحدد من الكلية
100 قرأ,القرآن الكريم,60855,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0101 67 G B 005'],---,---,---,لم يحدد من الكلية
100 قرأ,القرآن الكريم,68242,محاضرة,2,الرياض- طلاب,مفتوحة,['3'],['  08:00 ص - 09:50 ص'],['  0130 23 1 B 027'],---,---,---,مساعد سليمان ناصر الطيار
109 نجم,اللغة والتخاطب,64449,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  01:00 م - 01:50 م'],['  0145 03 1 A 005'],4,08:00 ص - 11:00 ص,1443-11-02,ابراهيم محمد ابراهيم العايد
109 نجم,اللغة والتخاطب,64450,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 01:50 م'],['  0145 03 1 A 005'],---,---,---,ابراهيم محمد ابراهيم العايد
109 نجم,اللغة والتخاطب,64451,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],['  0145 03 1 B 010'],4,08:00 ص - 11:00 ص,1443-11-02,عبدالودود محمد عباس خان
109 نجم,اللغة والتخاطب,64452,تمارين,,الرياض- طلاب,مغلقة,['4'],['  03:00 م - 03:50 م'],['  0145 03 1 B 014'],---,---,---,عبدالودود محمد عباس خان
109 نجم,اللغة والتخاطب,64453,محاضرة,2,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],['  0145 03 1 B 010'],4,08:00 ص - 11:00 ص,1443-11-02,عبدالودود محمد عباس خان
109 نجم,اللغة والتخاطب,64454,تمارين,,الرياض- طلاب,مغلقة,['1'],['  03:00 م - 03:50 م'],['  0145 03 1 B 010'],---,---,---,عبدالودود محمد عباس خان
109 نجم,اللغة والتخاطب,65395,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 041'],4,08:00 ص - 11:00 ص,1443-11-02,ابراهيم محمد ابراهيم العايد
109 نجم,اللغة والتخاطب,65396,تمارين,,الرياض- طلاب,مغلقة,['5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 041'],---,---,---,ابراهيم محمد ابراهيم العايد
109 نجم,اللغة والتخاطب,65397,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  10:00 ص - 10:50 ص'],['  0160 31 1 B 082'],4,08:00 ص - 11:00 ص,1443-11-02,طارق صالح عبدالله الهدلق
109 نجم,اللغة والتخاطب,65398,تمارين,,الرياض- طلاب,مغلقة,['5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 B 082'],---,---,---,طارق صالح عبدالله الهدلق
109 نجم,اللغة والتخاطب,74300,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  09:00 ص - 09:50 ص'],['  0145 03 1 A 004'],4,08:00 ص - 11:00 ص,1443-11-02,رائد عبدالقادر محمد الشرمان
109 نجم,اللغة والتخاطب,74301,تمارين,,الرياض- طلاب,مغلقة,['5'],['  09:00 ص - 09:50 ص'],[' '],---,---,---,رائد عبدالقادر محمد الشرمان
109 نجم,اللغة والتخاطب,80917,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  08:00 ص - 08:50 ص'],['  0145 03 1 B 010'],4,08:00 ص - 11:00 ص,1443-11-02,رضا مصطفى العرفى
109 نجم,اللغة والتخاطب,80918,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  08:00 ص - 08:50 ص'],[' '],---,---,---,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64464,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],['  0145 03 1 B 013'],4,08:00 ص - 10:00 ص,1443-11-02,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64465,تمارين,,الرياض- طلاب,مغلقة,['2'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 013'],---,---,---,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64468,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0145 03 1 B 013'],4,08:00 ص - 10:00 ص,1443-11-02,عبدالودود محمد عباس خان
110 نجم,الكتابة التقنية,64469,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 10:50 ص'],['  0145 03 1 B 013'],---,---,---,عبدالودود محمد عباس خان
110 نجم,الكتابة التقنية,64470,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 013'],4,08:00 ص - 10:00 ص,1443-11-02,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64471,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 013'],---,---,---,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64472,محاضرة,2,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0145 03 1 B 010'],4,08:00 ص - 10:00 ص,1443-11-02,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64473,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 03:50 م'],['  0145 03 1 B 014'],---,---,---,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64477,محاضرة,2,الرياض- طلاب,مفتوحة,['2'],['  08:00 ص - 09:50 ص'],['  0145 03 1 B 010'],4,08:00 ص - 10:00 ص,1443-11-02,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64478,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 010'],---,---,---,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64518,محاضرة,2,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0145 03 1 B 010'],4,08:00 ص - 10:00 ص,1443-11-02,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64519,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 10:50 ص'],['  0145 03 1 B 010'],---,---,---,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64520,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 014'],4,08:00 ص - 10:00 ص,1443-11-02,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64521,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 014'],---,---,---,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64522,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  10:00 ص - 10:50 ص'],['  0145 03 1 B 014'],4,08:00 ص - 10:00 ص,1443-11-02,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64523,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  10:00 ص - 10:50 ص'],['  0145 03 1 B 014'],---,---,---,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64524,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  11:00 ص - 11:50 ص'],['  0145 03 1 B 014'],4,08:00 ص - 10:00 ص,1443-11-02,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64525,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  11:00 ص - 11:50 ص'],['  0145 03 1 B 014'],---,---,---,رضا مصطفى العرفى
110 نجم,الكتابة التقنية,64526,محاضرة,2,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0145 03 1 B 012'],4,08:00 ص - 10:00 ص,1443-11-02,ابراهيم محمد ابراهيم العايد
110 نجم,الكتابة التقنية,64527,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 01:50 م'],['  0145 03 1 B 012'],---,---,---,ابراهيم محمد ابراهيم العايد
110 نجم,الكتابة التقنية,64528,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  10:00 ص - 10:50 ص'],['  0145 03 1 A 057'],4,08:00 ص - 10:00 ص,1443-11-02,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64529,تمارين,,الرياض- طلاب,مغلقة,['5'],['  10:00 ص - 10:50 ص'],['  0145 03 1 A 057'],---,---,---,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64549,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  01:00 م - 01:50 م'],['  0145 03 1 B 011'],4,08:00 ص - 10:00 ص,1443-11-02,لم يحدد من الكلية
110 نجم,الكتابة التقنية,64550,تمارين,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 01:50 م'],['  0145 03 1 B 012'],---,---,---,لم يحدد من الكلية
110 نجم,الكتابة التقنية,64551,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  11:00 ص - 11:50 ص'],['  0145 03 1 A 046/2'],4,08:00 ص - 10:00 ص,1443-11-02,عبدالودود محمد عباس خان
110 نجم,الكتابة التقنية,64552,تمارين,,الرياض- طلاب,مغلقة,['5'],['  11:00 ص - 11:50 ص'],['  0145 03 1 A 046/2'],---,---,---,عبدالودود محمد عباس خان
110 نجم,الكتابة التقنية,64553,محاضرة,2,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0145 03 1 B 019'],4,08:00 ص - 10:00 ص,1443-11-02,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64554,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 03:50 م'],['  0145 03 1 B 019'],---,---,---,طارق صالح عبدالله الهدلق
110 نجم,الكتابة التقنية,64615,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  11:00 ص - 11:50 ص'],['  0145 03 1 B 002'],4,08:00 ص - 10:00 ص,1443-11-02,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,64616,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  11:00 ص - 11:50 ص'],['  0145 03 1 B 002'],---,---,---,رائد عبدالقادر محمد الشرمان
110 نجم,الكتابة التقنية,65387,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 023'],4,08:00 ص - 10:00 ص,1443-11-02,ابراهيم محمد ابراهيم العايد
110 نجم,الكتابة التقنية,65388,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  08:00 ص - 08:50 ص'],[' '],---,---,---,ابراهيم محمد ابراهيم العايد
110 نجم,الكتابة التقنية,65391,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  02:00 م - 02:50 م'],['  0160 31 1 A 032'],4,08:00 ص - 10:00 ص,1443-11-02,ابراهيم محمد ابراهيم العايد
110 نجم,الكتابة التقنية,65392,تمارين,,الرياض- طلاب,مغلقة,['5'],['  02:00 م - 02:50 م'],[' '],---,---,---,ابراهيم محمد ابراهيم العايد
110 ادا,المهارات الادارية,64237,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  04:00 م - 05:20 م'],['  0101 67 G B 037'],5,10:30 ص - 12:30 م,1443-11-10,صقر عبدالله عثمان النجران
110 ادا,المهارات الادارية,64238,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  04:00 م - 05:20 م'],['  0101 67 G B 038'],5,10:30 ص - 12:30 م,1443-11-10,فهد سعود عبدالله العقيلى
110 ادا,المهارات الادارية,64239,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  04:00 م - 05:20 م'],[' '],5,10:30 ص - 12:30 م,1443-11-10,فهد سعود عبدالله العقيلى
110 ادا,المهارات الادارية,64240,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  04:00 م - 05:20 م'],['  0101 67 G B 037'],5,10:30 ص - 12:30 م,1443-11-10,صقر عبدالله عثمان النجران
221 ادا,السلوك التنظيمي,67799,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0101 67 G B 022'],2,08:00 ص - 10:00 ص,1443-11-14,فيصل فهد عبدالعزيز المنيع
221 ادا,السلوك التنظيمي,68043,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0101 67 G B 049'],2,08:00 ص - 10:00 ص,1443-11-14,فيصل فهد عبدالعزيز المنيع
221 ادا,السلوك التنظيمي,77151,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  01:00 م - 02:20 م'],['  0101 67 G B 021'],2,08:00 ص - 10:00 ص,1443-11-14,زاهد محمود
343 عال,تحليل وتصميم الأنظمة,70064,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 020'],4,08:00 ص - 11:00 ص,1443-11-02,صالح محمد صالح الهمامى
343 عال,تحليل وتصميم الأنظمة,70065,تمارين,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 01:50 م'],['  0160 31 1 A 020'],---,---,---,موداسار ايوب شيخ محمد
343 عال,تحليل وتصميم الأنظمة,70066,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 018'],4,08:00 ص - 11:00 ص,1443-11-02,موداسار ايوب شيخ محمد
343 عال,تحليل وتصميم الأنظمة,70067,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  02:00 م - 02:50 م'],['  0160 31 1 A 020'],---,---,---,موداسار ايوب شيخ محمد
386 عال,خوارزميات وتقنيات أنظمة ادارة قواعد البيانات,77560,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 049'],2,01:00 م - 04:00 م,1443-11-07,عمر علي عبدالله العبيد
386 عال,خوارزميات وتقنيات أنظمة ادارة قواعد البيانات,77561,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  02:00 م - 02:50 م'],['  0160 31 1 A 049'],---,---,---,عمر علي عبدالله العبيد
314 هاب,هندسة أمن البرمجيات,67361,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],[' '],4,08:00 ص - 11:00 ص,1443-11-02,لم يحدد من الكلية
314 هاب,هندسة أمن البرمجيات,67362,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
314 هاب,هندسة أمن البرمجيات,67364,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 051'],4,08:00 ص - 11:00 ص,1443-11-02,محمد عبدالله الودود
314 هاب,هندسة أمن البرمجيات,67365,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 010'],---,---,---,لم يحدد من الكلية
318 هال,النظم المضمنة,67393,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 B 091'],4,01:00 م - 04:00 م,1443-11-02,عايض سعد عايض القحطانى
318 هال,النظم المضمنة,67396,عملي,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 04:50 م'],['  0160 31 G A 061'],---,---,---,محمد زهير بديع حورانى
318 هال,النظم المضمنة,67395,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  02:00 م - 02:50 م'],['  0160 31 1 B 080'],---,---,---,عايض سعد عايض القحطانى
318 هال,النظم المضمنة,67394,عملي,,الرياض- طلاب,مفتوحة,['3'],['  05:00 م - 06:50 م'],['  0160 31 G A 061'],---,---,---,محمد زهير بديع حورانى
318 هال,النظم المضمنة,74002,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0160 31 1 B 082'],4,01:00 م - 04:00 م,1443-11-02,خورشيد اورنجزيب
318 هال,النظم المضمنة,74007,عملي,,الرياض- طلاب,مفتوحة,['5'],['  05:00 م - 06:50 م'],['  0160 31 G A 094'],---,---,---,محمد زهير بديع حورانى
318 هال,النظم المضمنة,74003,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  02:00 م - 02:50 م'],['  0160 31 1 B 092'],---,---,---,خورشيد اورنجزيب
318 هال,النظم المضمنة,74004,عملي,,الرياض- طلاب,مفتوحة,['5'],['  03:00 م - 04:50 م'],['  0160 31 G A 094'],---,---,---,محمد زهير بديع حورانى
211 هال,التصميم المنطقي (1),65330,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 B 082'],3,01:00 م - 04:00 م,1443-11-15,مجاهد ميخالالاتي
211 هال,التصميم المنطقي (1),65333,عملي,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0160 31 G A 061'],---,---,---,سلمان علي صالح العيد
211 هال,التصميم المنطقي (1),65331,عملي,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0160 31 G A 061'],---,---,---,سعيد حمود احمد الزهراني
211 هال,التصميم المنطقي (1),65332,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 03:50 م'],['  0160 31 1 B 080'],---,---,---,مجاهد ميخالالاتي
211 هال,التصميم المنطقي (1),65334,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  01:00 م - 01:50 م'],['  0160 31 1 B 094'],3,01:00 م - 04:00 م,1443-11-15,هيكل هيشري
211 هال,التصميم المنطقي (1),65337,عملي,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0160 31 G B 073'],---,---,---,سلمان علي صالح العيد
